ccode,cname,year,hogname,hogideo,hogrel
218,Ecuador,1949,Galo Plaza Lasso,R,0
218,Ecuador,1950,Galo Plaza Lasso,R,0
218,Ecuador,1951,Galo Plaza Lasso,R,0
218,Ecuador,1952,Galo Plaza Lasso,R,0
218,Ecuador,1953,José Maria Velasco Ibarra,O,0
218,Ecuador,1954,José Maria Velasco Ibarra,O,0
218,Ecuador,1955,José Maria Velasco Ibarra,O,0
218,Ecuador,1956,José Maria Velasco Ibarra,O,0
218,Ecuador,1957,Camilo Ponce Enríquez,R,1
218,Ecuador,1958,Camilo Ponce Enríquez,R,1
218,Ecuador,1959,Camilo Ponce Enríquez,R,1
218,Ecuador,1960,Camilo Ponce Enríquez,R,1
218,Ecuador,1961,José Maria Velasco Ibarra,O,0
218,Ecuador,1962,Carlos Julio Arosemena Monroy,O,0
218,Ecuador,1963,Carlos Julio Arosemena Monroy,O,0
218,Ecuador,1964,Ramón Castro Jijón,R,
218,Ecuador,1965,Ramón Castro Jijón,R,
218,Ecuador,1966,Clemente Yerovi Indaburu,R,
218,Ecuador,1967,Otto Arosemena Gómez,R,
218,Ecuador,1968,Otto Arosemena Gómez,R,
218,Ecuador,1969,José Maria Velasco Ibarra,O,0
218,Ecuador,1970,José Maria Velasco Ibarra,O,0
218,Ecuador,1971,José Maria Velasco Ibarra,O,0
218,Ecuador,1972,Guillermo Rodríguez Lara,O,0
218,Ecuador,1973,Guillermo Rodríguez Lara,O,0
218,Ecuador,1974,Guillermo Rodríguez Lara,O,0
218,Ecuador,1975,Guillermo Rodríguez Lara,O,0
218,Ecuador,1976,Alfredo Poveda Burbano,O,0
218,Ecuador,1977,Alfredo Poveda Burbano,O,0
218,Ecuador,1978,Alfredo Poveda Burbano,O,0
218,Ecuador,1979,Alfredo Poveda Burbano,O,0
218,Ecuador,1980,Jaime Roldós Aguilera,C,0
218,Ecuador,1981,Jaime Roldós Aguilera,C,0
218,Ecuador,1982,Osvaldo Hurtado Larrea,L,0
218,Ecuador,1983,Osvaldo Hurtado Larrea,L,0
218,Ecuador,1984,Osvaldo Hurtado Larrea,L,0
218,Ecuador,1985,León Febres Cordero,R,1
218,Ecuador,1986,León Febres Cordero,R,1
218,Ecuador,1987,León Febres Cordero,R,1
218,Ecuador,1988,León Febres Cordero,R,1
218,Ecuador,1989,Rodrigo Borja Cevallos,L,0
218,Ecuador,1990,Rodrigo Borja Cevallos,L,0
218,Ecuador,1991,Rodrigo Borja Cevallos,L,0
218,Ecuador,1992,Rodrigo Borja Cevallos,L,0
218,Ecuador,1993,Sixto Durán Ballén,L,0
218,Ecuador,1994,Sixto Durán Ballén,L,0
218,Ecuador,1995,Sixto Durán Ballén,L,0
218,Ecuador,1996,Sixto Durán Ballén,L,0
218,Ecuador,1997,Fabián Alarcón,O,0
218,Ecuador,1998,Fabián Alarcón,L,0
218,Ecuador,1999,Jamil Mahuad,L,0
218,Ecuador,2000,Gustavo Noboa,L,0
218,Ecuador,2001,Gustavo Noboa,L,0
218,Ecuador,2002,Gustavo Noboa,L,0
218,Ecuador,2003,Lucio Gutiérrez,O,0
218,Ecuador,2004,Lucio Gutiérrez,O,0
218,Ecuador,2005,Alfredo Palacio,O,0
218,Ecuador,2006,Alfredo Palacio,O,0
218,Ecuador,2007,Rafael Correa,L,0
218,Ecuador,2008,Rafael Correa,L,0
218,Ecuador,2009,Rafael Correa,L,0
218,Ecuador,2010,Rafael Correa,L,0
218,Ecuador,2011,Rafael Correa,L,0
218,Ecuador,2012,Rafael Correa,L,0
246,Finland,1917,Pehr Evind Svinhufvud,R,0
246,Finland,1918,Juho Kusti Paasikivi,R,0
246,Finland,1919,Kaarlo Castrén,C,0
246,Finland,1920,Rafael Waldemar Erich ,R,0
246,Finland,1921,Juho Heikki Vennola ,C,0
246,Finland,1922,Juho Heikki Vennola ,C,0
246,Finland,1923,Kyösti Kallio,C,0
246,Finland,1924,Lauri Johannes Ingman,R,0
246,Finland,1925,Antti Agaton Tulenheimo,R,0
246,Finland,1926,Kyösti Kallio,C,0
246,Finland,1927,Väinö Tanner ,L,0
246,Finland,1928,Juho Emil Sunila,C,0
246,Finland,1929,Oskari Mantere,C,0
246,Finland,1930,Kyösti Kallio,C,0
246,Finland,1931,Juho Emil Sunila,C,0
246,Finland,1932,Juho Emil Sunila,C,0
246,Finland,1933,Toivo Mikael Kivimäki,C,0
246,Finland,1934,Toivo Mikael Kivimäki,C,0
246,Finland,1935,Toivo Mikael Kivimäki,C,0
246,Finland,1936,Toivo Mikael Kivimäki,C,0
246,Finland,1937,Aimo Kaarlo Cajander,C,0
246,Finland,1938,Aimo Kaarlo Cajander,C,0
246,Finland,1939,Aimo Kaarlo Cajander,C,0
246,Finland,1940,Risto Heikki Ryti ,C,0
246,Finland,1941,Johan Wilhelm Rangell,C,0
246,Finland,1942,Johan Wilhelm Rangell,C,0
246,Finland,1943,Edwin Johan Hildegard Linkomies,R,0
246,Finland,1944,Edwin Johan Hildegard Linkomies,R,0
246,Finland,1945,Juho Kusti Paasikivi,R,0
246,Finland,1946,Mauno Pekkala,L,0
246,Finland,1947,Mauno Pekkala,L,0
246,Finland,1948,Mauno Pekkala,L,0
246,Finland,1949,Karl August Fagerholm,L,0
246,Finland,1950,Urho Kekkonen,C,0
246,Finland,1951,Urho Kekkonen,C,0
246,Finland,1952,Urho Kekkonen,C,0
246,Finland,1953,Urho Kekkonen,C,0
246,Finland,1954,Ralf Törngren,C,0
246,Finland,1955,Urho Kekkonen,C,0
246,Finland,1956,Karl August Fagerholm,L,0
246,Finland,1957,Vieno Johannes Sukselainen,C,0
246,Finland,1958,Reino Kuuskoski,O,0
246,Finland,1959,Vieno Johannes Sukselainen,C,0
246,Finland,1960,Vieno Johannes Sukselainen,C,0
246,Finland,1961,Vieno Johannes Sukselainen,C,0
246,Finland,1962,Ahti Karjalainen ,C,0
246,Finland,1963,Ahti Karjalainen ,C,0
246,Finland,1964,Reino Lehto,O,0
246,Finland,1965,Johannes Virolainen,C,0
246,Finland,1966,Rafael Paasio,L,0
246,Finland,1967,Rafael Paasio,L,0
246,Finland,1968,Mauno Koivisto ,L,0
246,Finland,1969,Mauno Koivisto ,L,0
246,Finland,1970,Ahti Karjalainen,C,0
246,Finland,1971,Ahti Karjalainen,C,0
246,Finland,1972,Rafael Paasio,L,0
246,Finland,1973,Kalevi Sorsa,L,0
246,Finland,1974,Kalevi Sorsa,L,0
246,Finland,1975,Kalevi Sorsa,L,0
246,Finland,1976,Martti Miettunen,C,0
246,Finland,1977,Kalevi Sorsa,L,0
246,Finland,1978,Kalevi Sorsa,L,0
246,Finland,1979,Mauno Koivisto ,L,0
246,Finland,1980,Mauno Koivisto ,L,0
246,Finland,1981,Mauno Koivisto ,L,0
246,Finland,1982,Kalevi Sorsa,L,0
246,Finland,1983,Kalevi Sorsa,L,0
246,Finland,1984,Kalevi Sorsa,L,0
246,Finland,1985,Kalevi Sorsa,L,0
246,Finland,1986,Kalevi Sorsa,L,0
246,Finland,1987,Harri Holkeri,R,0
246,Finland,1988,Harri Holkeri,R,0
246,Finland,1989,Harri Holkeri,R,0
246,Finland,1990,Harri Holkeri,R,0
246,Finland,1991,Esko Aho,C,0
246,Finland,1992,Esko Aho,C,0
246,Finland,1993,Esko Aho,C,0
246,Finland,1994,Esko Aho,C,0
246,Finland,1995,Paavo Lipponen,L,0
246,Finland,1996,Paavo Lipponen,L,0
246,Finland,1997,Paavo Lipponen,L,0
246,Finland,1998,Paavo Lipponen,L,0
246,Finland,1999,Paavo Lipponen,L,0
246,Finland,2000,Paavo Lipponen,L,0
246,Finland,2001,Paavo Lipponen,L,0
246,Finland,2002,Paavo Lipponen,L,0
246,Finland,2003,Matti Vanhanen,C,0
246,Finland,2004,Matti Vanhanen,C,0
246,Finland,2005,Matti Vanhanen,C,0
246,Finland,2006,Matti Vanhanen,C,0
246,Finland,2007,Matti Vanhanen,C,0
246,Finland,2008,Matti Vanhanen,C,0
246,Finland,2009,Matti Vanhanen,C,0
246,Finland,2010,Mari Kiviniemi,C,0
246,Finland,2011,Jyrki Kaitanen,R,0
246,Finland,2012,Jyrki Kaitanen,R,0
250,France,1870,Émile Ollivier,R,0
250,France,1871,Jules Armand Dufaure,R,0
250,France,1872,Jules Armand Dufaure,R,0
250,France,1873,"Albert, duc de Broglie",R,0
250,France,1874,Ernest Courtot de Cissey,R,0
250,France,1875,Louis Buffet,R,0
250,France,1876,Jules Armand Dufaure,R,0
250,France,1877,"Albert, duc de Broglie",R,0
250,France,1878,Jules Armand Dufaure,R,0
250,France,1879,William Henry Waddington,R,0
250,France,1880,Charles de Freycinet,C,0
250,France,1881,Jules Ferry,C,0
250,France,1882,Charles de Freycinet,C,0
250,France,1883,Jules Ferry,C,0
250,France,1884,Jules Ferry,C,0
250,France,1885,Henri Brisson,C,0
250,France,1886,Charles de Freycinet,C,0
250,France,1887,Maurice Rouvier,C,0
250,France,1888,Charles Floquet   ,C,0
250,France,1889,Pierre Tirard,C,0
250,France,1890,Charles de Freycinet,C,0
250,France,1891,Charles de Freycinet,C,0
250,France,1892,Émile Loubet,C,0
250,France,1893,Charles Dupuy,C,0
250,France,1894,Charles Dupuy,C,0
250,France,1895,Alexandre Ribot,C,0
250,France,1896,Jules Méline ,R,0
250,France,1897,Jules Méline ,R,0
250,France,1898,Jules Méline ,R,0
250,France,1899,Pierre Waldeck-Rousseau,C,0
250,France,1900,Pierre Waldeck-Rousseau,C,0
250,France,1901,Pierre Waldeck-Rousseau,C,0
250,France,1902,Émile Combes,C,0
250,France,1903,Émile Combes,C,0
250,France,1904,Émile Combes,C,0
250,France,1905,Maurice Rouvier,C,0
250,France,1906,Jean Marie Ferdinand Sarrien,C,0
250,France,1907,Georges Clemenceau ,C,0
250,France,1908,Georges Clemenceau ,C,0
250,France,1909,Georges Clemenceau ,C,0
250,France,1910,Aristide Briand,L,0
250,France,1911,Joseph Caillaux,C,0
250,France,1912,Raymond Poincaré,C,0
250,France,1913,Louis Barthou,C,0
250,France,1914,René Viviani,L,0
250,France,1915,René Viviani,L,0
250,France,1916,Aristide Briand,L,0
250,France,1917,Alexandre Ribot,C,0
250,France,1918,Georges Clemenceau,C,0
250,France,1919,Georges Clemenceau,C,0
250,France,1920,Alexandre Millerand,R,0
250,France,1921,Aristide Briand,L,0
250,France,1922,Raymond Poincaré,R,0
250,France,1923,Raymond Poincaré,R,0
250,France,1924,Édouard Herriot,C,0
250,France,1925,Paul Painlevé,L,0
250,France,1926,Aristide Briand,L,0
250,France,1927,Raymond Poincaré,C,0
250,France,1928,Raymond Poincaré,C,0
250,France,1929,Raymond Poincaré,C,0
250,France,1930,André Tardieu,R,0
250,France,1931,Pierre Laval,O,0
250,France,1932,Édouard Herriot,C,0
250,France,1933,Édouard Daladier,C,0
250,France,1934,Gaston Doumergue,C,0
250,France,1935,Pierre Laval,R,0
250,France,1936,Léon Blum,L,0
250,France,1937,Camille Chautemps,C,0
250,France,1938,Édouard Daladier,C,0
250,France,1939,Édouard Daladier,C,0
250,France,1940,Philippe Pétain,R,0
250,France,1941,Philippe Pétain,R,0
250,France,1942,Pierre Laval,R,0
250,France,1943,Pierre Laval,R,0
250,France,1944,Pierre Laval,,
250,France,1945,Charles de Gaulle,,
250,France,1946,Félix Gouin,L,0
250,France,1947,Paul Ramadier ,L,0
250,France,1948,Robert Schuman,R,1
250,France,1949,Henri Queuille,C,0
250,France,1950,Georges Bidault,R,1
250,France,1951,René Pleven,L,0
250,France,1952,Antoine Pinay ,R,0
250,France,1953, Joseph Laniel ,R,0
250,France,1954,Pierre Mendès-France,C,0
250,France,1955,Edgar Faure,C,0
250,France,1956,Guy Mollet ,L,0
250,France,1957,Guy Mollet ,L,0
250,France,1958,Charles de Gaulle,R,0
250,France,1959,Michel Debré,R,0
250,France,1960,Michel Debré,R,0
250,France,1961,Michel Debré,R,0
250,France,1962,Georges Pompidou,R,0
250,France,1963,Georges Pompidou,R,0
250,France,1964,Georges Pompidou,R,0
250,France,1965,Georges Pompidou,R,0
250,France,1966,Georges Pompidou,R,0
250,France,1967,Georges Pompidou,R,0
250,France,1968,Georges Pompidou,R,0
250,France,1969,Jacques Chaban-Delmas,C,0
250,France,1970,Jacques Chaban-Delmas,C,0
250,France,1971,Jacques Chaban-Delmas,C,0
250,France,1972,Jacques Chaban-Delmas,C,0
250,France,1973,Pierre Messmer,R,0
250,France,1974,Jacques Chirac,R,0
250,France,1975,Jacques Chirac,R,0
250,France,1976,Jacques Chirac,R,0
250,France,1977,Raymond Barre,R,0
250,France,1978,Raymond Barre,R,0
250,France,1979,Raymond Barre,R,0
250,France,1980,Raymond Barre,R,0
250,France,1981,Pierre Mauroy,R,0
250,France,1982,Pierre Mauroy,L,0
250,France,1983,Pierre Mauroy,L,0
250,France,1984,Pierre Mauroy,L,0
250,France,1985,Laurent Fabius,L,0
250,France,1986,Jacques Chirac,R,0
250,France,1987,Jacques Chirac,R,0
250,France,1988,Michel Rocard,L,0
250,France,1989,Michel Rocard,L,0
250,France,1990,Michel Rocard,L,0
250,France,1991,Edith Cresson,L,0
250,France,1992,Pierre Bérégovoy,L,0
250,France,1993,Edouard Balladur,R,0
250,France,1994,Edouard Balladur,R,0
250,France,1995,Alain Juppé,R,0
250,France,1996,Alain Juppé,R,0
250,France,1997,Lionel Jospin,L,0
250,France,1998,Lionel Jospin,L,0
250,France,1999,Lionel Jospin,L,0
250,France,2000,Lionel Jospin,L,0
250,France,2001,Lionel Jospin,L,0
250,France,2002,Jean-Pierre Raffarin,R,0
250,France,2003,Jean-Pierre Raffarin,R,0
250,France,2004,Jean-Pierre Raffarin,R,0
250,France,2005,Dominique de Villepin,R,0
250,France,2006,Dominique de Villepin,R,0
250,France,2007,Francois Fillon,R,0
250,France,2008,Francois Fillon,R,0
250,France,2009,Francois Fillon,R,0
250,France,2010,Francois Fillon,R,0
250,France,2011,Francois Fillon,R,0
250,France,2012,Jean-Marc Ayrult,L,0
276,Germany,1870,Otto von Bismarck,R,0
276,Germany,1871,Otto von Bismarck,R,0
276,Germany,1872,Otto von Bismarck,R,0
276,Germany,1873,Otto von Bismarck,R,0
276,Germany,1874,Otto von Bismarck,R,0
276,Germany,1875,Otto von Bismarck,R,0
276,Germany,1876,Otto von Bismarck,R,0
276,Germany,1877,Otto von Bismarck,R,0
276,Germany,1878,Otto von Bismarck,R,0
276,Germany,1879,Otto von Bismarck,R,0
276,Germany,1880,Otto von Bismarck,R,0
276,Germany,1881,Otto von Bismarck,R,0
276,Germany,1882,Otto von Bismarck,R,0
276,Germany,1883,Otto von Bismarck,R,0
276,Germany,1884,Otto von Bismarck,R,0
276,Germany,1885,Otto von Bismarck,R,0
276,Germany,1886,Otto von Bismarck,R,0
276,Germany,1887,Otto von Bismarck,R,0
276,Germany,1888,Otto von Bismarck,R,0
276,Germany,1889,Otto von Bismarck,R,0
276,Germany,1890,Leo von Caprivi,R,0
276,Germany,1891,Leo von Caprivi,R,0
276,Germany,1892,Leo von Caprivi,R,0
276,Germany,1893,Leo von Caprivi,R,0
276,Germany,1894,Leo von Caprivi,R,0
276,Germany,1895,Chlodwig Fürst zu Hohenlohe-Schillingsfürst,R,0
276,Germany,1896,Chlodwig Fürst zu Hohenlohe-Schillingsfürst,R,0
276,Germany,1897,Chlodwig Fürst zu Hohenlohe-Schillingsfürst,R,0
276,Germany,1898,Chlodwig Fürst zu Hohenlohe-Schillingsfürst,R,0
276,Germany,1899,Chlodwig Fürst zu Hohenlohe-Schillingsfürst,R,0
276,Germany,1900,Chlodwig Fürst zu Hohenlohe-Schillingsfürst,R,0
276,Germany,1901,Bernhard von Bülow,R,0
276,Germany,1902,Bernhard von Bülow,R,0
276,Germany,1903,Bernhard von Bülow,R,0
276,Germany,1904,Bernhard von Bülow,R,0
276,Germany,1905,Bernhard von Bülow,R,0
276,Germany,1906,Bernhard von Bülow,R,0
276,Germany,1907,Bernhard von Bülow,R,0
276,Germany,1908,Bernhard von Bülow,R,0
276,Germany,1909,Bernhard von Bülow,R,0
276,Germany,1910,Theobald von Bethmann Hollweg,R,0
276,Germany,1911,Theobald von Bethmann Hollweg,R,0
276,Germany,1912,Theobald von Bethmann Hollweg,R,0
276,Germany,1913,Theobald von Bethmann Hollweg,R,0
276,Germany,1914,Theobald von Bethmann Hollweg,R,0
276,Germany,1915,Theobald von Bethmann Hollweg,R,0
276,Germany,1916,Theobald von Bethmann Hollweg,R,0
276,Germany,1917,Theobald von Bethmann Hollweg,R,0
276,Germany,1918,Georg Graf von Hertling,,
276,Germany,1919,Gustav Bauer,L,0
276,Germany,1920,Konstantin Fehrenbach,C,1
276,Germany,1921,Joseph Wirth,C,1
276,Germany,1922,Joseph Wirth,C,1
276,Germany,1923,Wilhelm Cuno,C,0
276,Germany,1924,Wilhelm Marx,C,1
276,Germany,1925,Hans Luther,R,0
276,Germany,1926,Wilhelm Marx,C,1
276,Germany,1927,Wilhelm Marx,C,1
276,Germany,1928,Hermann Mueller,L,0
276,Germany,1929,Hermann Mueller,L,0
276,Germany,1930,Heinrich Bruening ,C,1
276,Germany,1931,Heinrich Bruening ,C,1
276,Germany,1932,Franz von Papen,R,0
276,Germany,1933,Adolf Hitler,R,0
276,Germany,1934,Adolf Hitler,R,0
276,Germany,1935,Adolf Hitler,R,0
276,Germany,1936,Adolf Hitler,R,0
276,Germany,1937,Adolf Hitler,R,0
276,Germany,1938,Adolf Hitler,R,0
276,Germany,1939,Adolf Hitler,R,0
276,Germany,1940,Adolf Hitler,R,0
276,Germany,1941,Adolf Hitler,R,0
276,Germany,1942,Adolf Hitler,R,0
276,Germany,1943,Adolf Hitler,R,0
276,Germany,1944,Adolf Hitler,R,0
276,Germany,1945,,,
276,Germany,1946,,,
276,Germany,1947,,,
276,Germany,1948,,,
276,Germany,1949,Konrad Adenauer,R,1
276,Germany,1950,Konrad Adenauer,R,1
276,Germany,1951,Konrad Adenauer,R,1
276,Germany,1952,Konrad Adenauer,R,1
276,Germany,1953,Konrad Adenauer,R,1
276,Germany,1954,Konrad Adenauer,R,1
276,Germany,1955,Konrad Adenauer,R,1
276,Germany,1956,Konrad Adenauer,R,1
276,Germany,1957,Konrad Adenauer,R,1
276,Germany,1958,Konrad Adenauer,R,1
276,Germany,1959,Konrad Adenauer,R,1
276,Germany,1960,Konrad Adenauer,R,1
276,Germany,1961,Konrad Adenauer,R,1
276,Germany,1962,Konrad Adenauer,R,1
276,Germany,1963,Konrad Adenauer,R,1
276,Germany,1964,Ludwig Erhard,R,1
276,Germany,1965,Ludwig Erhard,R,1
276,Germany,1966,Ludwig Erhard,R,1
276,Germany,1967,Kurt Kiesinger,R,1
276,Germany,1968,Kurt Kiesinger,R,1
276,Germany,1969,Kurt Kiesinger,R,1
276,Germany,1970,Willy Brandt,L,0
276,Germany,1971,Willy Brandt,L,0
276,Germany,1972,Willy Brandt,L,0
276,Germany,1973,Willy Brandt,L,0
276,Germany,1974,Helmut Schmidt,L,0
276,Germany,1975,Helmut Schmidt,L,0
276,Germany,1976,Helmut Schmidt,L,0
276,Germany,1977,Helmut Schmidt,L,0
276,Germany,1978,Helmut Schmidt,L,0
276,Germany,1979,Helmut Schmidt,L,0
276,Germany,1980,Helmut Schmidt,L,0
276,Germany,1981,Helmut Schmidt,L,0
276,Germany,1982,Helmut Schmidt,L,0
276,Germany,1983,Helmut Kohl,R,1
276,Germany,1984,Helmut Kohl,R,1
276,Germany,1985,Helmut Kohl,R,1
276,Germany,1986,Helmut Kohl,R,1
276,Germany,1987,Helmut Kohl,R,1
276,Germany,1988,Helmut Kohl,R,1
276,Germany,1989,Helmut Kohl,R,1
276,Germany,1990,Helmut Kohl,R,1
276,Germany,1991,Helmut Kohl,R,1
276,Germany,1992,Helmut Kohl,R,1
276,Germany,1993,Helmut Kohl,R,1
276,Germany,1994,Helmut Kohl,R,1
276,Germany,1995,Helmut Kohl,R,1
276,Germany,1996,Helmut Kohl,R,1
276,Germany,1997,Helmut Kohl,R,1
276,Germany,1998,Helmut Kohl,R,1
276,Germany,1999,Gerhard Schröder,L,0
276,Germany,2000,Gerhard Schröder,L,0
276,Germany,2001,Gerhard Schröder,L,0
276,Germany,2002,Gerhard Schröder,L,0
276,Germany,2003,Gerhard Schröder,L,0
276,Germany,2004,Gerhard Schröder,L,0
276,Germany,2005,Gerhard Schröder,L,0
276,Germany,2006,Angela Merkel,R,1
276,Germany,2007,Angela Merkel,R,1
276,Germany,2008,Angela Merkel,R,1
276,Germany,2009,Angela Merkel,R,1
276,Germany,2010,Angela Merkel,R,1
276,Germany,2011,Angela Merkel,R,1
276,Germany,2012,Angela Merkel,R,1
300,Greece,1870,Thrasyvoulos Zaimis,R,0
300,Greece,1871,Alexandros Koumoundouros,R,0
300,Greece,1872,Dimitrios Voulgaris,R,0
300,Greece,1873,Epameinondas Deligiorgis,C,0
300,Greece,1874,Dimitrios Voulgaris,R,0
300,Greece,1875,Charilaos Trikoupis,C,0
300,Greece,1876,Alexandros Koumoundouros,R,0
300,Greece,1877,Alexandros Koumoundouros,R,0
300,Greece,1878,Alexandros Koumoundouros,R,0
300,Greece,1879,Alexandros Koumoundouros,R,0
300,Greece,1880,Charilaos Trikoupis,C,0
300,Greece,1881,Alexandros Koumoundouros,R,0
300,Greece,1882,Charilaos Trikoupis,C,0
300,Greece,1883,Charilaos Trikoupis,C,0
300,Greece,1884,Charilaos Trikoupis,C,0
300,Greece,1885,Theodoros Deligiannis,R,0
300,Greece,1886,Charilaos Trikoupis,C,0
300,Greece,1887,Charilaos Trikoupis,C,0
300,Greece,1888,Charilaos Trikoupis,C,0
300,Greece,1889,Charilaos Trikoupis,C,0
300,Greece,1890,Charilaos Trikoupis,C,0
300,Greece,1891,Theodoros Deligiannis,R,0
300,Greece,1892,Charilaos Trikoupis,C,0
300,Greece,1893,Charilaos Trikoupis,C,0
300,Greece,1894,Charilaos Trikoupis,C,0
300,Greece,1895,Theodoros Deligiannis,R,0
300,Greece,1896,Theodoros Deligiannis,R,0
300,Greece,1897,Dimitrios Rallis,R,0
300,Greece,1898,Alexandros Zaimis,R,0
300,Greece,1899,Georgios Theotokis,C,0
300,Greece,1900,Georgios Theotokis,C,0
300,Greece,1901,Georgios Theotokis,C,0
300,Greece,1902,Alexandros Zaimis,R,0
300,Greece,1903,Theodoros Deligiannis,R,0
300,Greece,1904,Georgios Theotokis,C,0
300,Greece,1905,Dimitrios Rallis,R,0
300,Greece,1906,Georgios Theotokis,C,0
300,Greece,1907,Georgios Theotokis,C,0
300,Greece,1908,Georgios Theotokis,C,0
300,Greece,1909,Georgios Theotokis,C,0
300,Greece,1910,Stephanos Dragoumis,C,0
300,Greece,1911,Eleftherios Venizelos,C,0
300,Greece,1912,Eleftherios Venizelos,C,0
300,Greece,1913,Eleftherios Venizelos,C,0
300,Greece,1914,Eleftherios Venizelos,C,0
300,Greece,1915,Dimitrios Gounaris,R,0
300,Greece,1916,Stephanos Skouloudis,R,0
300,Greece,1917,Eleftherios Venizelos,C,0
300,Greece,1918,Eleftherios Venizelos,C,0
300,Greece,1919,Eleftherios Venizelos,C,0
300,Greece,1920,Eleftherios Venizelos,C,0
300,Greece,1921,Dimitrios Gounaris,R,0
300,Greece,1922,Dimitrios Gounaris,R,0
300,Greece,1923,Stylianos Gonatas,R,0
300,Greece,1924,Alexandros Papanastasiou,C,0
300,Greece,1925,Theodoros Pangalos,R,0
300,Greece,1926,Theodoros Pangalos,R,0
300,Greece,1927,Alexandros Zaimis,C,0
300,Greece,1928,Alexandros Zaimis,C,0
300,Greece,1929,Eleftherios Venizelos,C,0
300,Greece,1930,Eleftherios Venizelos,C,0
300,Greece,1931,Eleftherios Venizelos,C,0
300,Greece,1932,Eleftherios Venizelos,C,0
300,Greece,1933,Panagis Tsaldaris,R,0
300,Greece,1934,Panagis Tsaldaris,R,0
300,Greece,1935,Panagis Tsaldaris,R,0
300,Greece,1936,Ioannis Metaxas,R,0
300,Greece,1937,Ioannis Metaxas,R,0
300,Greece,1938,Ioannis Metaxas,R,0
300,Greece,1939,Ioannis Metaxas,R,0
300,Greece,1940,Ioannis Metaxas,R,0
300,Greece,1941,Georgios Tsolakoglou,R,0
300,Greece,1942,Georgios Tsolakoglou,R,0
300,Greece,1943,Ioannis Rallis,R,0
300,Greece,1944,Ioannis Rallis,R,0
300,Greece,1945,Petros Voulgaris,R,0
300,Greece,1946,Konstantinos Tsaldaris,R,0
300,Greece,1947,Dimitrios Maximos,R,0
300,Greece,1948,Themistoklis Sofoulis,C,0
300,Greece,1949,Alexandros Diomidis,C,0
300,Greece,1950,Sophoklis Venizelos,C,0
300,Greece,1951,Sophoklis Venizelos,C,0
300,Greece,1952,Nikolaos Plastiras,C,0
300,Greece,1953,Alexander Papagos,R,0
300,Greece,1954,Alexander Papagos,R,0
300,Greece,1955,Alexander Papagos,R,0
300,Greece,1956,Konstantinos Karamanlis,R,0
300,Greece,1957,Konstantinos Karamanlis,R,0
300,Greece,1958,Konstantinos Karamanlis,R,0
300,Greece,1959,Konstantinos Karamanlis,R,0
300,Greece,1960,Konstantinos Karamanlis,R,0
300,Greece,1961,Konstantinos Karamanlis,R,0
300,Greece,1962,Konstantinos Karamanlis,R,0
300,Greece,1963,Konstantinos Karamanlis,R,0
300,Greece,1964,Georgios Papandreou,C,0
300,Greece,1965,Georgios Papandreou,C,0
300,Greece,1966,Stephanos Stephanopoulos,R,0
300,Greece,1967,Konstantinos Kollias,R,0
300,Greece,1968,Georgios Papadopoulos ,R,0
300,Greece,1969,Georgios Papadopoulos ,R,0
300,Greece,1970,Georgios Papadopoulos ,R,0
300,Greece,1971,Georgios Papadopoulos ,R,0
300,Greece,1972,Georgios Papadopoulos ,R,0
300,Greece,1973,Georgios Papadopoulos ,R,0
300,Greece,1974,Adamantios Androutsopoulos,R,0
300,Greece,1975,Konstantinos Karamanlis,R,0
300,Greece,1976,Konstantinos Karamanlis,R,0
300,Greece,1977,Konstantinos Karamanlis,R,0
300,Greece,1978,Konstantinos Karamanlis,R,0
300,Greece,1979,Konstantinos Karamanlis,R,0
300,Greece,1980,Georgios Rallis,R,0
300,Greece,1981,Georgios Rallis,R,0
300,Greece,1982,Andreas Papandreou,L,0
300,Greece,1983,Andreas Papandreou,L,0
